Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
15092206052,"Jul 12, 2025, 5:33:03 PM",Evening Run,Run,"",787,2.42,130.0,2,false,,Nike Invincible Run 3 black&white,activities/16114106114.fit.gz,,,787.0,787.0,2419.0,3.64,3.074,0.0,0.0,0.0,0.0,0.0,0.0,,,85.0,79.0,130.0,121.0,,,113.0,,29.0,2.0,,,,,,,,,,,,,0.0,,1.0,2419.0,,,,,,,,,,,,,,,,21227800.0,,,,,,,,,,0.0,3.074,0.0,,,,2056.0,,,,,,,,,,,,,,,,,""
15070788106,"Jul 10, 2025, 5:19:26 PM",shake,Run,grindles!!,981,3.22,140.0,3,false,,Nike Invincible 3 grey/pink,activities/16090573203.fit.gz,,,981.0,979.0,3228.0,4.6,3.297,2.0,8.0,-1.0,4.0,20.0,-0.1,,,85.0,81.0,140.0,126.0,,220.0,161.0,,33.0,3.0,,,,,,,,,218.0,983.0,,,0.0,,1.0,3255.8,1752166784.0,1.0,28.8,29.7,14.2,0.41,1020.6,2.2,6.1,16.0,0.0,1752119808.0,1752178560.0,0.375,,24327008.0,0.0,1.0,0.36,38495.9,2.0,,,,,0.0,3.291,1098.0,,,,2668.0,,,96.0,188.0,3.326,,,,,,,,,,,,""
15065965113,"Jul 10, 2025, 7:53:09 AM",we have our heading 💫🏰💂,Run,spot the difference,2891,8.05,160.0,9,false,,Nike Invincible 3 grey/pink,activities/16085312112.fit.gz,,,2891.0,2426.0,8052.7,4.6,3.319,71.0,64.0,18.0,69.0,45.5,0.0,,,90.0,81.0,160.0,129.0,,223.0,405.0,,32.0,9.0,,,,,,,,,213.0,2818.0,0.0,,0.0,,1.0,8313.2,1752130816.0,1.0,19.8,22.1,14.2,0.7,1023.4,1.3,2.8,354.0,0.0,1752119808.0,1752178688.0,0.375,,24327008.0,0.0,1.0,0.21,32929.4,1.0,,,,,0.0,2.785,281.5,,,,6614.0,,,264.0,184.0,3.427,,,,,,,,,,,,media/BA36896E-B603-4FCF-AAC7-5DA2C848CA72.jpg|media/0A45F512-71A0-4226-9AEE-8568023CBF63.jpg|media/54785A5C-AA9E-4BE9-9A0E-D2C5DCAD840C.jpg|media/D34BE7B1-6F89-468E-8CF6-895D63ED817C.jpg
15054567014,"Jul 9, 2025, 8:12:12 AM",Morning Ride,Ride,"",2554,0,131.0,6,false,,,activities/16073031192.fit.gz,,,2554.0,2554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,131.0,104.0,,,230.0,,30.0,6.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
15048943914,"Jul 8, 2025, 6:07:52 PM",Evening Run,Run,"",501,1.61,148.0,2,false,,Nike Invincible Run 3 black&white,activities/16066823393.fit.gz,,,501.0,501.0,1614.3,3.54,3.222,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,80.0,148.0,136.0,,,85.0,,28.0,2.0,,,,,,,,,,,,,0.0,,1.0,1614.3,,,,,,,,,,,,,,,,21227800.0,,,,,,,,,,0.0,3.222,0.0,,,,1336.0,,,,,,,,,,,,,,,,,""
15048652107,"Jul 8, 2025, 5:44:22 PM",Evening Run,Run,"~6:00-5:35 range (descending) on the ons, 8:45 ish on the offs",961,3.86,173.0,17,false,,Nike Invincible Run 3 black&white,activities/16066512672.fit.gz,,,961.0,961.0,3867.4,5.04,4.024,0.0,0.0,0.0,0.0,0.0,0.0,,,97.0,84.0,173.0,157.0,,,200.0,,30.0,17.0,,,,,,,,,,,0.0,,0.0,,1.0,3867.4,,,,,,,,,,,,,,,,21227800.0,,,,,,,,,,0.0,4.024,0.0,,,,2562.0,,,,,,,,,,,,,,,,,""
15048403017,"Jul 8, 2025, 5:27:26 PM",Evening Run,Run,"",548,1.64,156.0,2,false,,Nike Invincible Run 3 black&white,activities/16066244912.fit.gz,,,548.0,548.0,1646.5,3.4,3.005,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,79.0,156.0,125.0,,,82.0,,29.0,2.0,,,,,,,,,,,,,0.0,,1.0,1646.0,,,,,,,,,,,,,,,,21227800.0,,,,,,,,,,0.0,3.005,0.0,,,,1432.0,,,,,,,,,,,,,,,,,""
15044852908,"Jul 8, 2025, 11:23:17 AM",Lunch Run,Run,"",1706,4.83,159.0,9,false,,Nike Invincible Run 3 black&white,activities/16062367587.fit.gz,,,1706.0,1401.0,4837.1,4.9,3.453,37.0,35.0,15.0,29.0,16.7,0.0,,,90.0,82.0,159.0,142.0,,231.0,269.0,,29.0,9.0,,,,,,,,,222.0,1620.0,,,0.0,,1.0,4956.7,1751972608.0,1.0,19.5,19.7,9.4,0.52,1018.5,3.0,6.9,333.0,0.0,1751947008.0,1752005632.0,0.375,,21227800.0,0.14,5.0,0.21,31274.0,6.0,,,,,0.0,2.835,0.0,,,,3860.0,,,164.0,191.0,3.538,,,,,,,,,,,,""
15036673049,"Jul 7, 2025, 3:54:24 PM",undacliff,Run,felt not great but we move. pretty ocean.,2959,8.05,163.0,12,false,,Nike Invincible 3 grey/pink,activities/16053384876.fit.gz,,,2959.0,2365.0,8053.9,4.5,3.405,47.0,44.0,2.0,25.0,28.6,0.0,,,86.0,81.0,163.0,138.0,,229.0,439.0,,29.0,12.0,,,,,,,,,221.0,2677.0,,,0.0,,1.0,8285.3,1751900416.0,2.0,20.3,17.8,9.8,0.51,1013.2,5.4,10.1,339.0,0.0,1751860608.0,1751919232.0,0.375,,24327008.0,0.89,5.0,0.55,34115.0,3.0,,,,,0.0,2.722,37.0,,,,6414.0,,,270.0,191.0,3.503,,,,,,,,,,,,""
15023641391,"Jul 6, 2025, 9:24:01 AM",rail trail! 🗣️🚂,Run,lovelyyyy countryside long run today. saw some sheep hehe 🐑,4337,13.08,164.0,23,false,,Nike Invincible 3 grey/pink,activities/16038969915.fit.gz,,,4337.0,3812.0,13084.0,4.5,3.432,49.0,58.0,5.0,22.0,40.0,0.0,,,88.0,81.0,164.0,142.0,,231.0,729.0,,27.0,23.0,,,,,,,,,224.0,4210.0,0.0,,0.0,,1.0,13284.9,1751792384.0,3.0,18.7,16.7,15.2,0.8,1006.2,4.0,6.9,269.0,0.1,1751774080.0,1751832960.0,0.375,,24327008.0,0.9,5.0,0.86,19524.0,3.0,,,,,0.0,3.017,11392.0,,,,10414.0,,,435.0,193.0,3.485,,,,,,,,,,,,""
15016931492,"Jul 5, 2025, 4:22:37 PM",shake,Run,treadmill again + general strength. now off to club tropicana 🥥🌺🏝️,1096,3.22,139.0,3,false,,Nike Invincible 3 grey/pink,activities/16031487207.fit.gz,,,1096.0,1096.0,3223.7,3.3,2.941,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,78.0,139.0,128.0,,,171.0,,30.0,3.0,,,,,,,,,,,0.0,,0.0,,1.0,3223.6,,,,,,,,,,,,,,,,24327008.0,,,,,,,,,,0.0,2.941,0.0,,,,2794.0,,,,,,,,,,,,,,,,,media/95917A8A-02D2-43F4-B044-86FA5755520D.jpg
15014066518,"Jul 5, 2025, 11:11:12 AM",treadmill,Run,"brighton wind back at it again, forcing us inside today. not too bad as treadmill runs go tho.",2937,8.05,152.0,11,false,,Nike Invincible Run 3 black&white,activities/16028359206.fit.gz,,,2937.0,2529.0,8051.7,3.84,3.184,0.0,0.0,0.0,0.0,0.0,0.0,,,91.0,79.0,152.0,130.0,,,419.0,,30.0,11.0,,,,,,,,,,,0.0,,0.0,,1.0,8051.7,,,,,,,,,,,,,,,,21227800.0,,,,,,,,,,0.0,2.741,0.0,,,,6700.0,,,,,,,,,,,,,,,,,""
15006784418,"Jul 4, 2025, 4:45:18 PM",little seashore jaunt 🐚🦀,Run,"shorter than i planned on, but lovely little run & finally felt more normal.",1892,6.44,156.0,8,false,,Nike Invincible 3 grey/pink,activities/16020254961.fit.gz,,,1892.0,1852.0,6445.7,5.0,3.48,51.0,51.0,20.0,34.0,16.7,0.0,,,86.0,82.0,156.0,138.0,,234.0,347.0,,28.0,8.0,,,,,,,,,232.0,1894.0,0.0,,0.0,,1.0,6615.1,1751644800.0,2.0,20.4,17.8,12.4,0.6,1025.5,5.9,9.9,237.0,0.0,1751601280.0,1751660160.0,0.375,,24327008.0,0.0,1.0,0.58,30170.0,3.0,,,,,0.0,3.407,0.0,,,,5098.0,,,210.0,200.0,3.572,,,,,,,,,,,,""
14981793003,"Jul 2, 2025, 8:54:32 AM",sixer,Run,this was a slogggg😅,3112,9.66,158.0,12,false,,Nike Invincible 3 grey/pink,activities/15992733207.fit.gz,,,3112.0,2937.0,9665.7,4.5,3.291,47.0,64.0,5.0,38.0,27.3,-0.1,,,96.0,82.0,158.0,133.0,,220.0,520.0,,28.0,12.0,,,,,,,,,217.0,3113.0,0.0,,0.0,,1.0,9840.5,1751443200.0,3.0,21.0,20.6,17.2,0.79,1015.8,2.4,4.4,296.0,0.2,1751428352.0,1751487360.0,0.125,,24327008.0,0.88,5.0,0.94,24456.0,2.0,,,,,0.0,3.106,0.0,,,,8034.0,,,302.0,187.0,3.351,,,,,,,,,,,,""
14975976301,"Jul 1, 2025, 5:49:15 PM",bikey bike,Ride,"5min wu, some 5-8min climbs, and some 1’ on/offs, 4min cd",2709,0,147.0,7,false,,,activities/15986308479.fit.gz,,,2709.0,2709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,147.0,114.0,,,353.0,,31.0,7.0,0.0,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14960492523,"Jun 30, 2025, 9:00:17 AM",overcliff 🪨🌊,Run,"feeling jet lagged & kinda horrible, but yayyy brighton!! haha",2022,6.44,151.0,8,false,,Nike Invincible 3 grey/pink,activities/15969354910.fit.gz,,,2022.0,1960.0,6442.5,4.6,3.287,30.0,35.0,19.0,33.0,16.7,-0.1,,,83.0,81.0,151.0,135.0,,220.0,353.0,,31.0,8.0,,,,,,,,,216.0,2023.0,0.0,,0.0,,1.0,6563.8,1751273984.0,2.0,23.4,23.8,17.1,0.68,1019.7,3.2,5.5,120.0,0.0,1751255424.0,1751314688.0,0.125,,24327008.0,0.0,1.0,0.43,27899.0,4.0,,,,,0.0,3.186,0.0,,,,5330.0,,,194.0,186.0,3.349,,,,,,,,,,,,""
14955678355,"Jun 29, 2025, 4:35:26 PM",made it! 🇬🇧,Run,post 12hr flight & 1.5hr night sleep = 💀,2992,9.66,164.0,13,false,,Nike Invincible 3 grey/pink,activities/15963949550.fit.gz,,,2992.0,2920.0,9664.0,4.3,3.31,47.0,50.0,-1.0,23.0,20.0,0.0,,,85.0,80.0,164.0,139.0,,223.0,552.0,,30.0,13.0,,,,,,,,,221.0,2994.0,0.0,,0.0,,1.0,9862.4,1751212800.0,2.0,22.7,22.9,15.6,0.64,1024.0,3.3,5.6,221.0,0.0,1751169024.0,1751228288.0,0.125,,24327008.0,0.0,1.0,0.42,25979.0,3.0,,,,,0.0,3.23,7.5,,,,7854.0,,,302.0,191.0,3.378,,,,,,,,,,,,""
14936921472,"Jun 28, 2025, 12:28:07 AM",20 min 2010s Ride with Bradley Rose,Ride,"Total Output: 166.4 kJ
Leaderboard Rank: 6,032 / 25,498",1188,9.73,,,false,,,activities/15943336156.tcx.gz,,,1188.0,1188.0,9735.6,10.84,8.195,0.0,0.0,0.0,0.0,0.0,0.0,,,120.0,83.0,,,,140.0,227.0,,,,,,,,,,,,151.0,1189.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.195,0.0,,,,,,,55.0,130.0,,,,,,,,,,,,,media/408abb2c-e553-4501-8f88-533612595cc9.jpg
14936939413,"Jun 27, 2025, 11:56:13 PM",Afternoon Ride,Ride,"",3188,0,152.0,10,false,,,activities/15943355933.fit.gz,,,3188.0,3188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,152.0,118.0,,,426.0,,35.0,10.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14936779496,"Jun 27, 2025, 11:50:43 PM",30 min Rolling Hills Ride with Ally Love,Ride,"Total Output: 254.8 kJ
Leaderboard Rank: 6,439 / 21,265",1818,14.70,,,false,,,activities/15943180691.tcx.gz,,,1818.0,1818.0,14701.6,10.5,8.087,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,73.0,,,,141.0,347.0,,,,,,,,,,,,158.0,1809.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.087,0.0,,,,,,,93.0,136.0,,,,,,,,,,,,,media/6778c256-96d5-44ac-b1d0-69e56fc6567a.jpg
14925325427,"Jun 26, 2025, 6:33:25 PM",hills ⛰️,Run,had to venture into huddart for bec’s last day 🥲🥲🥲,2483,7.09,163.0,12,false,,Nike Invincible 3 grey/pink,activities/15930620954.fit.gz,,,2483.0,2407.0,7095.0,4.0,2.948,139.0,183.0,137.0,237.0,27.3,-0.6,,,97.0,81.0,163.0,135.0,,201.0,434.0,,29.0,12.0,,,,,,,,,205.0,2484.0,0.0,,0.0,,1.0,7574.5,1750960768.0,1.0,18.9,20.1,12.2,0.65,1014.6,1.9,3.6,270.0,0.0,1750942208.0,1750995200.0,0.125,,24327008.0,0.0,1.0,0.31,27070.0,6.0,,,,,0.0,2.857,3621.0,,,,6538.0,,,215.0,177.0,3.147,,,,,,,,,,,,""
14916242367,"Jun 25, 2025, 6:56:07 PM",hmb 🐳,Run,lovely lil beach day 😄,2720,8.37,146.0,9,false,,Nike Invincible 3 grey/pink,activities/15920730115.fit.gz,,,2720.0,2491.0,8370.5,4.4,3.36,52.0,62.0,-3.0,15.0,16.7,-0.1,,,87.0,82.0,146.0,132.0,,227.0,437.0,,25.0,9.0,,,,,,,,,223.0,2689.0,0.0,,0.0,,1.0,8530.5,1750874368.0,2.0,12.9,12.5,11.0,0.88,1017.3,2.4,3.4,261.0,0.0,1750855808.0,1750908928.0,0.0,,24327008.0,0.0,1.0,0.62,9453.0,4.0,,,,,0.0,3.077,2304.5,,,,6866.0,,,275.0,192.0,3.425,,,,,,,,,,,,""
14904364985,"Jun 24, 2025, 6:07:30 PM",sawyer!,Run,gorg as usual 😌,2616,8.05,146.0,9,false,,Nike Invincible 3 grey/pink,activities/15907920721.fit.gz,,,2616.0,2387.0,8052.0,4.2,3.373,32.0,42.0,82.0,105.0,10.0,-0.2,,,88.0,82.0,146.0,133.0,,226.0,422.0,,27.0,9.0,,,,,,,,,219.0,2609.0,0.0,,0.0,,1.0,8154.9,1750787968.0,2.0,14.0,12.4,11.0,0.82,1016.0,3.5,5.2,240.0,0.0,1750769408.0,1750822528.0,0.875,,24327008.0,0.0,1.0,0.55,16871.0,5.0,,,,,0.0,3.078,0.0,,,,6570.0,,,258.0,189.0,3.416,,,,,,,,,,,,""
14896397892,"Jun 24, 2025, 1:44:25 AM",afternoon joggy,Run,becca visit yayyyyyy 🥰,1988,6.73,155.0,8,false,,Nike Invincible 3 grey/pink,activities/15899282879.fit.gz,,,1988.0,1968.0,6736.1,4.9,3.423,61.0,63.0,102.0,137.0,10.0,-0.1,,,85.0,82.0,155.0,135.0,,232.0,355.0,,30.0,8.0,,,,,,,,,232.0,1990.0,0.0,,0.0,,1.0,6907.6,1750726784.0,2.0,24.9,24.2,12.5,0.46,1013.4,3.5,5.0,267.0,0.0,1750682880.0,1750736000.0,0.875,,24327008.0,0.0,1.0,0.59,45484.0,2.0,,,,,0.0,3.388,2174.6,,,,5406.0,,,221.0,200.0,3.51,,,,,,,,,,,,""
14886459168,"Jun 23, 2025, 1:24:02 AM",Evening Run,Run,"",3217,9.66,174.0,38,false,,Nike Invincible Run 3 black&white,activities/15888508468.fit.gz,,,3217.0,3060.0,9661.0,4.8,3.157,220.0,268.0,120.0,237.0,34.8,-0.6,,,88.0,82.0,174.0,149.0,,219.0,646.0,,26.0,38.0,,,,,,,,,225.0,3192.0,,,0.0,,1.0,10509.1,1750640384.0,1.0,16.1,13.4,6.5,0.53,1015.0,5.4,7.6,263.0,0.0,1750596480.0,1750649600.0,0.875,,21227800.0,0.0,1.0,0.3,38103.0,2.0,,,,,0.0,3.003,5134.0,,,,8380.0,,,333.0,194.0,3.434,,,,,,,,,,,,""
14876215588,"Jun 22, 2025, 3:00:31 AM",Evening Run,Run,"",1504,4.83,135.0,5,false,,Nike Invincible Run 3 black&white,activities/15877378603.fit.gz,,,1504.0,1504.0,4833.0,3.5,3.213,0.0,0.0,0.0,0.0,0.0,0.0,,,82.0,79.0,135.0,123.0,,,221.0,,30.0,5.0,,,,,,,,,,,,,0.0,,1.0,4833.0,,,,,,,,,,,,,,,,21227800.0,,,,,,,,,,0.0,3.213,0.0,,,,3958.0,,,,,,,,,,,,,,,,,""
14865508046,"Jun 21, 2025, 2:04:12 AM",Evening Run,Run,"",2588,7.25,164.0,20,false,,Nike Invincible Run 3 black&white,activities/15865713296.fit.gz,,,2588.0,2125.0,7252.9,4.9,3.413,81.0,112.0,106.0,188.0,18.5,-0.7,,,92.0,82.0,164.0,145.0,,228.0,424.0,,23.0,20.0,,,,,,,,,218.0,2560.0,,,0.0,,1.0,7515.3,1750471168.0,8.0,13.5,8.4,8.1,0.7,1014.3,8.5,16.7,290.0,0.0,1750423680.0,1750476800.0,0.875,,21227800.0,0.0,1.0,0.15,24182.0,1.0,,,,,0.0,2.803,2266.0,,,,5872.0,,,251.0,188.0,3.537,,,,,,,,,,,,""
14845235280,"Jun 19, 2025, 2:03:39 AM",Evening Run,Run,"",1667,4.83,174.0,11,false,,Nike Invincible Run 3 black&white,activities/15843667272.fit.gz,,,1667.0,1484.0,4838.0,4.2,3.26,48.0,82.0,103.0,168.0,15.4,-0.8,,,88.0,82.0,174.0,142.0,,217.0,264.0,,29.0,11.0,,,,,,,,,217.0,1669.0,,,0.0,,1.0,4985.2,1750298368.0,1.0,22.5,21.5,10.3,0.46,1010.6,4.9,8.3,272.0,0.0,1750250880.0,1750304000.0,0.625,,21227800.0,0.0,1.0,0.07,45819.0,1.0,,,,,0.0,2.902,1042.0,,,,4064.0,,,162.0,187.0,3.359,,,,,,,,,,,,""
14834619146,"Jun 18, 2025, 2:17:54 AM",45 min HIIT & Hills Ride with Ally Love,Ride,"Total Output: 405.1 kJ
Leaderboard Rank: 2,789 / 11,106",2700,22.68,,,false,,,activities/15832196710.tcx.gz,,,2700.0,2700.0,22687.6,10.96,8.403,0.0,0.0,0.0,0.0,0.0,0.0,,,112.0,78.0,,,,150.0,552.0,,,,,,,,,,,,162.0,2701.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.403,0.0,,,,,,,146.0,140.0,,,,,,,,,,,,,media/284ef02b-524b-4003-ab62-28b4a5b2e6e5.jpg
14823820224,"Jun 17, 2025, 4:17:37 AM",Night Run,Run,"",2309,7.24,153.0,8,false,,Nike Invincible Run 3 black&white,activities/15820605340.fit.gz,,,2309.0,2309.0,7247.0,3.92,3.139,0.0,0.0,0.0,0.0,0.0,0.0,,,88.0,78.0,153.0,125.0,,,346.0,,31.0,8.0,,,,,,,,,,,,,0.0,,1.0,7247.0,,,,,,,,,,,,,,,,21227800.0,,,,,,,,,,0.0,3.139,0.0,,,,5948.0,,,,,,,,,,,,,,,,,""
14813125428,"Jun 16, 2025, 2:53:51 AM",Evening Run,Run,"",2760,8.05,161.0,10,false,,Nike Invincible Run 3 black&white,activities/15809047387.fit.gz,,,2760.0,2438.0,8055.1,4.6,3.304,83.0,116.0,110.0,189.0,18.2,-0.6,,,91.0,82.0,161.0,135.0,,220.0,439.0,,26.0,10.0,,,,,,,,,214.0,2761.0,,,0.0,,1.0,8292.0,1750039168.0,1.0,19.0,17.8,8.1,0.49,1016.1,4.2,6.6,267.0,0.0,1749991680.0,1750044672.0,0.625,,21227800.0,0.0,1.0,0.19,46323.0,1.0,,,,,0.0,2.919,3897.1,,,,6716.0,,,260.0,184.0,3.401,,,,,,,,,,,,""
14782810937,"Jun 13, 2025, 2:41:00 AM",Evening Run,Run,"",1688,5.66,158.0,17,false,,Nike Invincible Run 3 black&white,activities/15776111020.fit.gz,,,1688.0,1661.0,5665.0,4.6,3.411,33.0,90.0,118.0,188.0,15.4,-1.0,,,94.0,82.0,158.0,137.0,,222.0,309.0,,26.0,17.0,,,,,,,,,224.0,1690.0,,,0.0,,1.0,5706.0,1749779968.0,1.0,15.6,12.2,10.2,0.7,1014.0,6.2,10.1,263.0,0.0,1749732480.0,1749785472.0,0.625,,21227800.0,0.0,1.0,0.32,22017.0,1.0,,,,,0.0,3.356,479.5,,,,4622.0,,,174.0,193.0,3.435,,,,,,,,,,,,""
14772680034,"Jun 12, 2025, 3:06:02 AM",Evening Run,Run,"",2267,7.25,165.0,28,false,,Nike Invincible Run 3 black&white,activities/15765197644.fit.gz,,,2267.0,2192.0,7254.0,4.4,3.309,79.0,133.0,97.0,181.0,16.7,-0.8,,,94.0,83.0,165.0,141.0,,221.0,423.0,,22.0,28.0,,,,,,,,,221.0,2268.0,,,0.0,,1.0,7429.0,1749697152.0,2.0,14.1,10.6,9.2,0.72,1015.4,4.4,8.0,263.0,0.0,1749646080.0,1749699072.0,0.5,,21227800.0,0.0,1.0,0.47,23784.0,0.0,,,,,0.0,3.2,2431.5,,,,6050.0,,,229.0,191.0,3.389,,,,,,,,,,,,""
14737111077,"Jun 8, 2025, 4:59:11 PM",Morning Run,Run,"",2294,8.05,164.0,62,false,,Nike Invincible Run 3 black&white,activities/15726801715.fit.gz,,,2294.0,2263.0,8053.6,4.6,3.559,19.0,36.0,-3.0,18.0,11.1,-0.2,,,88.0,82.0,164.0,154.0,,239.0,466.0,,21.0,62.0,,,,,,,,,238.0,2297.0,,,0.0,,1.0,8113.8,1749398400.0,3.0,13.2,12.9,10.8,0.85,1016.5,2.2,3.5,254.0,0.0,1749386880.0,1749439744.0,0.375,,21227800.0,0.0,1.0,0.69,12497.0,2.0,,,,,0.0,3.511,2312.5,,,,6254.0,,,268.0,205.0,3.585,,,,,,,,,,,,""
14719382168,"Jun 7, 2025, 2:17:43 AM",Evening Run,Run,"",2180,7.25,166.0,30,false,,Nike Invincible Run 3 black&white,activities/15707639655.fit.gz,,,2180.0,2180.0,7252.0,4.4,3.327,63.0,115.0,108.0,187.0,18.2,-0.7,,,88.0,82.0,166.0,142.0,,222.0,434.0,,27.0,30.0,,,,,,,,,225.0,2181.0,,,0.0,,1.0,7418.0,1749261568.0,2.0,19.9,21.0,13.8,0.68,1013.1,1.5,3.5,246.0,0.0,1749214080.0,1749266816.0,0.375,,21227800.0,0.0,1.0,0.47,28573.0,0.0,,,,,0.0,3.327,1381.0,,,,5990.0,,,227.0,194.0,3.403,,,,,,,,,,,,""
14701061762,"Jun 5, 2025, 4:50:28 AM",Night Run,Run,"",1448,4.83,158.0,7,false,,Nike Invincible Run 3 black&white,activities/15687867815.fit.gz,,,1448.0,1448.0,4833.0,3.68,3.338,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,79.0,158.0,128.0,,,223.0,,30.0,7.0,,,,,,,,,,,,,0.0,,1.0,4833.0,,,,,,,,,,,,,,,,21227800.0,,,,,,,,,,0.0,3.338,0.0,,,,3838.0,,,,,,,,,,,,,,,,,""
14606145591,"May 26, 2025, 2:21:57 PM",Morning Run,Run,"",2520,8.06,139.0,10,false,,Nike Invincible Run 3 black&white,activities/15585873591.fit.gz,,,2520.0,2409.0,8067.8,4.8,3.349,0.0,0.0,0.0,0.0,0.0,0.0,,,91.0,79.0,139.0,126.0,,,365.0,,28.0,10.0,,,,,,,,,,,,,0.0,,1.0,8067.8,,,,,,,,,,,,,,,,21227800.0,,,,,,,,,,0.0,3.202,0.0,,,,6288.0,,,,,,,,,,,,,,,,,""
14606145600,"May 24, 2025, 11:42:17 PM",Evening Run,Run,"",2527,8.05,135.0,9,false,,Nike Invincible Run 3 black&white,activities/15585873590.fit.gz,,,2527.0,2527.0,8051.7,4.02,3.186,0.0,0.0,0.0,0.0,0.0,0.0,,,95.0,79.0,135.0,122.0,,,362.0,,30.0,9.0,,,,,,,,,,,,,0.0,,1.0,8051.7,,,,,,,,,,,,,,,,21227800.0,,,,,,,,,,0.0,3.186,0.0,,,,6670.0,,,,,,,,,,,,,,,,,""
14560609706,"May 22, 2025, 1:00:19 PM",Morning Run,Run,"",1950,6.45,,,false,,Nike Invincible Run 3 black&white,activities/14560609706.gpx,,,1950.0,1919.0,6455.7,6.58,3.364,23.2,23.2,11.2,25.8,5.6,0.0,,,,,,,,,506.0,,,,,,,,,,,,,,,,0.0,,1.0,6479.4,1747918848.0,5.0,8.9,4.3,7.0,0.88,1012.6,4.2,9.8,63.0,2.8,1747906048.0,1747959040.0,0.875,,21227800.0,1.0,5.0,1.0,4013.0,2.0,,,,,0.0,3.311,283.1,,,,5148.0,,,,,3.376,,,,,,,,,,,,""
14606144094,"May 21, 2025, 8:15:12 PM",Afternoon Run,Run,"",2371,6.60,173.0,33,false,,Nike Invincible Run 3 black&white,activities/15585871870.fit.gz,,,2371.0,1735.0,6608.0,11.4,3.809,5.0,4.0,10.0,13.0,9.1,0.0,,,106.0,83.0,173.0,147.0,,261.0,431.0,,20.0,33.0,,,,,,,,,268.0,2372.0,,,0.0,,1.0,6625.7,1747857664.0,3.0,11.9,6.9,6.2,0.68,1015.9,4.7,8.5,107.0,0.1,1747819648.0,1747872640.0,0.875,,21227800.0,0.86,5.0,1.0,23671.0,3.0,,,,,0.0,2.787,0.0,,,,5064.0,,,351.0,231.0,3.819,,,,,,,,,,,,""
14554378701,"May 21, 2025, 7:39:55 PM",Afternoon Run,Run,"",938,3.23,,,false,,Nike Invincible Run 3 black&white,activities/14554378701.gpx,,,938.0,921.0,3236.9,6.483,3.515,4.4,4.4,11.6,16.2,4.1,0.0,,,,,,,,,253.0,,,,,,,,,,,,,,,,0.0,,1.0,3242.3,1747853952.0,3.0,12.9,8.1,6.9,0.67,1016.4,4.7,8.2,113.0,0.0,1747819648.0,1747872640.0,0.875,,21227800.0,0.66,5.0,1.0,21730.0,3.0,,,,,0.0,3.451,0.0,,,,2524.0,,,,,3.52,,,,,,,,,,,,""
